x;y;z;qx;qy;qz;qw
-6.316000000000000227e+02;6.091000000000000227e+02;8.438399999999999636e+03;-1.003362180432931239e-01;1.756539100757912100e-02;-1.659484800716034755e-02;9.946600984291763536e-01
-6.241000000000000227e+02;6.157000000000000455e+02;8.427700000000000728e+03;-9.928851399521436416e-02;2.687577299870460776e-02;-1.029321099950387605e-02;9.946424149520589619e-01
-6.182000000000000455e+02;6.191000000000000227e+02;8.415200000000000728e+03;-9.783140996435903125e-02;3.809003498612341387e-02;-6.863678997499493388e-03;9.944501266377117066e-01
-6.142000000000000455e+02;6.187000000000000455e+02;8.403100000000000364e+03;-9.643651404236036617e-02;5.017766802204087079e-02;-7.392564003247232250e-03;9.940460504366411820e-01
-6.122999999999999545e+02;6.147000000000000455e+02;8.391899999999999636e+03;-9.671886499325010877e-02;6.022902999579669153e-02;-1.058303299926142277e-02;9.934313889306696232e-01
-6.126000000000000227e+02;6.078999999999999773e+02;8.382799999999999272e+03;-9.655184399897090430e-02;6.869830299926779626e-02;-1.582968599983127639e-02;9.928281349894179098e-01
-6.152999999999999545e+02;5.986000000000000227e+02;8.376799999999999272e+03;-9.626248804583831253e-02;7.644909903640356719e-02;-2.303872401097058903e-02;9.921483184724415594e-01
-6.193999999999999773e+02;5.876000000000000227e+02;8.376399999999999636e+03;-9.471670299181213226e-02;8.247436699287043205e-02;-3.193978799723894146e-02;9.915677359142831548e-01
-6.256000000000000227e+02;5.735000000000000000e+02;8.376600000000000364e+03;-9.519870695279918082e-02;8.595601995738183509e-02;-4.206088097914564145e-02;9.908479455087240151e-01
-6.335000000000000000e+02;5.583999999999999773e+02;8.381700000000000728e+03;-9.407454595025988020e-02;8.679364995410951411e-02;-5.342611697175196628e-02;9.903345354763797292e-01
-6.415000000000000000e+02;5.445000000000000000e+02;8.393200000000000728e+03;-9.358546898770081501e-02;8.344749298903315904e-02;-6.391411399160025486e-02;9.900471008698860098e-01
-6.482000000000000455e+02;5.338999999999999773e+02;8.411700000000000728e+03;-9.396639999255086695e-02;7.568591699400005479e-02;-7.205988099428749238e-02;9.900754169215122413e-01
-6.545000000000000000e+02;5.258999999999999773e+02;8.430200000000000728e+03;-9.450893203689535171e-02;6.525741002547584546e-02;-7.834663003058574271e-02;9.902885123865987627e-01
-6.595000000000000000e+02;5.211000000000000227e+02;8.449799999999999272e+03;-9.487115200668488901e-02;5.394720900380127471e-02;-8.297426600584660583e-02;9.905576380697973526e-01
-6.623999999999999773e+02;5.212999999999999545e+02;8.471299999999999272e+03;-9.536058499465006888e-02;4.208234699763908904e-02;-8.494879799523420705e-02;9.909183299444073167e-01
-6.627000000000000455e+02;5.277000000000000455e+02;8.491299999999999272e+03;-9.670390899964916021e-02;2.946734799989309331e-02;-8.206248999970228164e-02;9.914866499964029023e-01
-6.477999999999999545e+02;5.766000000000000227e+02;8.530700000000000728e+03;-1.003503119755271844e-01;5.309324998705195614e-03;-5.071733398763137585e-02;9.936444927576760788e-01
-6.387999999999999545e+02;5.967999999999999545e+02;8.531700000000000728e+03;-9.955419498409995294e-02;4.169125999334138966e-03;-3.705507099408184707e-02;9.943331948411925358e-01
-6.132000000000000455e+02;6.302999999999999545e+02;8.504000000000000000e+03;-9.626884197246166064e-02;2.798679899199419188e-02;-9.738892997214126240e-03;9.949141687153981728e-01
-6.062999999999999545e+02;6.325000000000000000e+02;8.489100000000000364e+03;-9.479011598561291885e-02;4.014405199390701229e-02;-5.918412999101713319e-03;9.946699258490309115e-01
-6.020000000000000000e+02;6.283999999999999773e+02;8.478299999999999272e+03;-9.345574297721352675e-02;5.185046498735777082e-02;-6.889568998320179556e-03;9.942485037575813367e-01
-6.000000000000000000e+02;6.195000000000000000e+02;8.467100000000000364e+03;-9.208716496726969403e-02;6.234984097783916046e-02;-1.086244399613918964e-02;9.937376206467981588e-01
-6.002000000000000455e+02;6.090000000000000000e+02;8.460399999999999636e+03;-9.150910203304414570e-02;7.157090502584442793e-02;-1.687623400609404925e-02;9.930855363586055251e-01
-6.023999999999999773e+02;5.967000000000000455e+02;8.455100000000000364e+03;-9.098575799164573819e-02;7.879610999276498440e-02;-2.496115899770808000e-02;9.924160949088768335e-01
-6.067999999999999545e+02;5.841000000000000227e+02;8.454600000000000364e+03;-9.059046102698536940e-02;8.412189802505848357e-02;-3.437182001023878636e-02;9.917335592954207302e-01
-6.133999999999999773e+02;5.712999999999999545e+02;8.454299999999999272e+03;-8.993566702341189434e-02;8.831347602298961208e-02;-4.540285801181919573e-02;9.909848062579715844e-01
-6.207999999999999545e+02;5.600000000000000000e+02;8.461000000000000000e+03;-8.951259198014689666e-02;8.792025098050004761e-02;-5.647596098747411503e-02;9.904887637803181377e-01
-6.280000000000000000e+02;5.517000000000000455e+02;8.473500000000000000e+03;-9.004734198380925925e-02;8.273390498512424307e-02;-6.593147698814534607e-02;9.903027908219410591e-01
-6.345000000000000000e+02;5.460000000000000000e+02;8.490799999999999272e+03;-9.097189998547471068e-02;7.426768798814183115e-02;-7.273575398838644235e-02;9.904130118418628115e-01
-6.407999999999999545e+02;5.412000000000000455e+02;8.506799999999999272e+03;-9.160359303315757096e-02;6.471874702342611529e-02;-7.859587402844918358e-02;9.905770813585571544e-01
-6.457999999999999545e+02;5.378999999999999773e+02;8.525500000000000000e+03;-9.206085096264605971e-02;5.372279497820182242e-02;-8.281432896639785712e-02;9.908483475979605881e-01
-6.482000000000000455e+02;5.377999999999999545e+02;8.547200000000000728e+03;-9.313532298014041977e-02;4.157463099113489075e-02;-8.409612098206786790e-02;9.912240937886374059e-01
-6.477999999999999545e+02;5.417999999999999545e+02;8.567700000000000728e+03;-9.441744697665950536e-02;2.919397699278309527e-02;-8.070438798004944680e-02;9.918265267548151964e-01
-6.445000000000000000e+02;5.498999999999999773e+02;8.585799999999999272e+03;-9.580848704504880964e-02;1.849948500869839571e-02;-7.356770903459128319e-02;9.925050604666725285e-01
-6.388999999999999773e+02;5.631000000000000227e+02;8.601000000000000000e+03;-7.810065000534852087e-02;1.043166900071438793e-02;-6.374383700436533906e-02;9.948508390681299884e-01
-6.320000000000000000e+02;5.767000000000000455e+02;8.607299999999999272e+03;-9.517224003544423605e-02;6.483763002414696074e-03;-5.117695901905942174e-02;9.941232943702333902e-01
-6.242000000000000455e+02;5.952999999999999545e+02;8.609000000000000000e+03;-6.464702497648677770e-02;5.150092998126822724e-03;-3.798969698618250013e-02;9.971715106373116866e-01
-6.161000000000000227e+02;6.095000000000000000e+02;8.604600000000000364e+03;-9.246049403348109708e-02;1.068876200387053159e-02;-2.620767300949012474e-02;9.953140033604154224e-01
-6.082000000000000455e+02;6.241000000000000227e+02;8.595600000000000364e+03;-9.266245301129630296e-02;1.892736400230739593e-02;-1.649368100201071066e-02;9.953810241213448817e-01
-6.010000000000000000e+02;6.350000000000000000e+02;8.581600000000000364e+03;-9.208524702526688088e-02;2.941219700807028853e-02;-9.566445002624896637e-03;9.952706732730880468e-01
-5.956000000000000227e+02;6.412000000000000455e+02;8.567000000000000000e+03;-9.081676598925043919e-02;4.159884699507614136e-02;-6.043460999284663328e-03;9.949800638822288157e-01
-5.925000000000000000e+02;6.420000000000000000e+02;8.555100000000000364e+03;-8.976509198173800164e-02;5.355746898910415665e-02;-6.358112998706493338e-03;9.945015837976765027e-01
-5.911000000000000227e+02;6.372000000000000455e+02;8.545500000000000000e+03;-8.980255203170789402e-02;6.363052402246695272e-02;-9.793043003457773538e-03;9.938766293509225802e-01
-5.920000000000000000e+02;6.276000000000000227e+02;8.537899999999999636e+03;-8.917954096835205291e-02;7.183616097450684634e-02;-1.598141299432853310e-02;9.932930936475011796e-01
-5.956000000000000227e+02;6.142999999999999545e+02;8.533600000000000364e+03;-8.871698195746621773e-02;7.911812796206819931e-02;-2.397461698850579179e-02;9.926201875241057460e-01
-6.015000000000000000e+02;5.977000000000000455e+02;8.533500000000000000e+03;-8.757846198239657709e-02;8.574395898276532257e-02;-3.519341199292606859e-02;9.918363828006391270e-01
-6.091000000000000227e+02;5.797999999999999545e+02;8.534600000000000364e+03;-8.635778897784743280e-02;8.918827197712135557e-02;-4.734362498785537471e-02;9.911338787457535382e-01
-6.166000000000000227e+02;5.642999999999999545e+02;8.542200000000000728e+03;-8.570284796043592390e-02;8.870642995904934325e-02;-5.880140597285477000e-02;9.906203035426873749e-01
-6.237000000000000455e+02;5.527999999999999545e+02;8.556100000000000364e+03;-8.600531402163026640e-02;8.262629102078046517e-02;-6.742713601695787817e-02;9.905703222491276660e-01
-6.307999999999999545e+02;5.455000000000000000e+02;8.573500000000000000e+03;-8.699071699471452868e-02;7.385259399551279136e-02;-7.437074899548132279e-02;9.906802719398073442e-01
-6.377000000000000455e+02;5.411000000000000227e+02;8.591600000000000364e+03;-8.705520804459344897e-02;6.433776103295658910e-02;-8.003994304099992796e-02;9.908963875075801342e-01
-6.433999999999999773e+02;5.400000000000000000e+02;8.609600000000000364e+03;-8.792031000465803936e-02;5.305424300281082889e-02;-8.408182900445466956e-02;9.911536270525115322e-01
-6.465000000000000000e+02;5.440000000000000000e+02;8.630500000000000000e+03;-8.958763598027337516e-02;4.053102999107532911e-02;-8.464225498136231096e-02;9.915477697816674763e-01
-6.462999999999999545e+02;5.531000000000000227e+02;8.650100000000000364e+03;-9.137763501429588264e-02;2.769080000433218197e-02;-8.036018701257222063e-02;9.921822351552253005e-01
-6.431000000000000227e+02;5.661000000000000227e+02;8.668500000000000000e+03;-9.300241695865023306e-02;1.530802699319390274e-02;-7.223369696788420335e-02;9.929242205585363523e-01
-6.382999999999999545e+02;5.816000000000000227e+02;8.681700000000000728e+03;-9.314471296616690099e-02;9.340284996607313081e-03;-6.140665397769515949e-02;9.937132606390518541e-01
-6.312999999999999545e+02;5.982000000000000455e+02;8.689600000000000364e+03;-9.310734798314680705e-02;6.635836998798859583e-03;-4.877847799117070171e-02;9.944383578199984530e-01
-6.232999999999999545e+02;6.135000000000000000e+02;8.689399999999999636e+03;-9.257369898764382377e-02;6.633724999114571155e-03;-3.634864799514839900e-02;9.950200398671907864e-01
-6.142999999999999545e+02;6.262000000000000455e+02;8.684200000000000728e+03;-9.143722904467772861e-02;1.147121100560502364e-02;-2.579111901260196585e-02;9.954107004863740338e-01
-6.053999999999999773e+02;6.360000000000000000e+02;8.674700000000000728e+03;-8.981287396593674865e-02;2.001865999240754271e-02;-1.750477499336097753e-02;9.956035776223982614e-01
-5.975000000000000000e+02;6.425000000000000000e+02;8.662299999999999272e+03;-8.840655201763232551e-02;3.060884100610480538e-02;-1.114355000222253499e-02;9.955517071985586774e-01
-5.912000000000000455e+02;6.455000000000000000e+02;8.649200000000000728e+03;-8.694843998745464819e-02;4.222476099390760212e-02;-7.893619998861069534e-03;9.952862548563951028e-01
-5.872999999999999545e+02;6.440000000000000000e+02;8.635899999999999636e+03;-8.613330403424232506e-02;5.420395602154880199e-02;-8.485779003373526003e-03;9.947718213954719335e-01
-5.852000000000000455e+02;6.388999999999999773e+02;8.625600000000000364e+03;-8.583654898221061702e-02;6.427503498667917758e-02;-1.242771199742439062e-02;9.941561037939639078e-01
-5.852999999999999545e+02;6.308999999999999773e+02;8.618700000000000728e+03;-8.523733497965099715e-02;7.281228798261726864e-02;-1.865174699554720400e-02;9.935215547628130084e-01
-5.875000000000000000e+02;6.202999999999999545e+02;8.613799999999999272e+03;-8.505280100730984449e-02;8.054185600692215230e-02;-2.706535600232612762e-02;9.927469450853215749e-01
-5.917999999999999545e+02;6.067999999999999545e+02;8.612000000000000000e+03;-8.441359101854432889e-02;8.587850501886615251e-02;-3.794271900833541544e-02;9.919977712179262053e-01
-5.986000000000000227e+02;5.917999999999999545e+02;8.614000000000000000e+03;-8.328664804060934013e-02;8.926572404352464685e-02;-4.977158302426788750e-02;9.912707774833289243e-01
-6.065000000000000000e+02;5.777000000000000455e+02;8.622200000000000728e+03;-8.301307397440413349e-02;8.870511997264907134e-02;-6.082750798124472724e-02;9.907271296945238115e-01
-6.132999999999999545e+02;5.662999999999999545e+02;8.635399999999999636e+03;-8.383784299484568769e-02;8.242778899493238831e-02;-6.976527799571086152e-02;9.906107619390976948e-01
-6.197000000000000455e+02;5.573999999999999773e+02;8.651899999999999636e+03;-8.450431896312626812e-02;7.276195696825009385e-02;-7.675867896650612199e-02;9.907940365676639605e-01
-6.261000000000000227e+02;5.506000000000000227e+02;8.669600000000000364e+03;-8.478212903409490520e-02;6.258484902516832371e-02;-8.266206403324231899e-02;9.909904693985240876e-01
-6.303999999999999773e+02;5.467999999999999545e+02;8.691200000000000728e+03;-8.500503998441241715e-02;5.124279999060347979e-02;-8.658579598412255440e-02;9.912876568182251713e-01
-6.312999999999999545e+02;5.553999999999999773e+02;8.730700000000000728e+03;-8.747768403755096234e-02;2.789394701197384779e-02;-8.228393703532146941e-02;9.923703624259879730e-01
-6.282999999999999545e+02;5.682999999999999545e+02;8.747700000000000728e+03;-8.889723896402111636e-02;1.728792899300315641e-02;-7.300089597045475442e-02;9.932115975980231326e-01
-6.228999999999999773e+02;5.847000000000000455e+02;8.761200000000000728e+03;-8.911313898214102969e-02;1.058471499787874172e-02;-6.155876298766314869e-02;9.940610298007824808e-01
-6.158999999999999773e+02;6.026000000000000227e+02;8.765399999999999636e+03;-8.897542501066703358e-02;7.471669000895760256e-03;-4.878211100584836646e-02;9.948104611192652991e-01
-5.988999999999999773e+02;6.365000000000000000e+02;8.762899999999999636e+03;-8.834087502442189432e-02;1.201936000332276197e-02;-2.511675200694354557e-02;9.957010462752622360e-01
-5.900000000000000000e+02;6.492000000000000455e+02;8.752399999999999636e+03;-8.685922204287790938e-02;2.076752101025185204e-02;-1.566028000773066892e-02;9.958809874916150218e-01
-5.822000000000000455e+02;6.568999999999999773e+02;8.738700000000000728e+03;-8.530730900739809386e-02;3.208102700278215452e-02;-9.223101000799852414e-03;9.957953630863582983e-01
-5.761000000000000227e+02;6.591000000000000227e+02;8.724799999999999272e+03;-8.412508400669646558e-02;4.418438500351713760e-02;-6.395413000509083193e-03;9.954545740792395403e-01
-5.716000000000000227e+02;6.560000000000000000e+02;8.713100000000000364e+03;-8.305633099755065085e-02;5.565985699835857697e-02;-7.794219999770147546e-03;9.949587309706583449e-01
-5.696000000000000227e+02;6.478999999999999773e+02;8.703399999999999636e+03;-8.286253395995704651e-02;6.528790596844991079e-02;-1.239488399401022546e-02;9.943428265194881321e-01
-5.697999999999999545e+02;6.367999999999999545e+02;8.696000000000000000e+03;-8.221863196439747890e-02;7.436888896779658698e-02;-1.944303999158072949e-02;9.936454765697292357e-01
-5.725000000000000000e+02;6.230000000000000000e+02;8.689799999999999272e+03;-8.178065896408892588e-02;8.184189996406203427e-02;-2.820919298761293340e-02;9.928837135640102840e-01
-5.766000000000000227e+02;6.081000000000000227e+02;8.690299999999999272e+03;-8.044918598328527903e-02;8.801412998171351254e-02;-3.973592599174417123e-02;9.920698047938800723e-01
-5.827999999999999545e+02;5.928999999999999773e+02;8.692500000000000000e+03;-7.990200997783018788e-02;9.004608697501556569e-02;-5.170773398565304407e-02;9.913796857249292938e-01
-5.890000000000000000e+02;5.807000000000000455e+02;8.699799999999999272e+03;-7.953821403226947473e-02;8.759487103553814658e-02;-6.246508602534272397e-02;9.910090434020625283e-01
-5.947999999999999545e+02;5.723999999999999773e+02;8.714700000000000728e+03;-8.054394598761449586e-02;8.088945598756136501e-02;-7.062606498913960584e-02;9.909498108476183509e-01
-6.056000000000000227e+02;5.641000000000000227e+02;8.748399999999999636e+03;-8.235983597345102047e-02;6.251271397984879685e-02;-8.158856197369965257e-02;9.912882146804548045e-01
-6.092000000000000455e+02;5.637999999999999545e+02;8.770299999999999272e+03;-8.338943997207423631e-02;4.955518398340476999e-02;-8.476279997161430269e-02;9.916681666679064699e-01
-6.107999999999999545e+02;5.668999999999999773e+02;8.790700000000000728e+03;-8.402633800816732002e-02;3.756718900365150354e-02;-8.343588100810991892e-02;9.922533620964464340e-01
-6.097999999999999545e+02;5.741000000000000227e+02;8.808000000000000000e+03;-8.536777596741461360e-02;2.645769398990093987e-02;-7.879668396992284274e-02;9.928763346210132124e-01
