Point_Encoder,x_Encoder,y_Encoder,z_Encoder,encoder_0,encoder_1,encoder_2,encoder_3,encoder_4,encoder_5,encoder_6,encoder_7,x_TS,y_TS,z_TS,delta_x,delta_y,delta_z,Norm
01_02_P89,-749.7107983,5959.797556,5170.950024,0.1780812978982711,0.8757112822842154,1.2566000000000002,0.9026997567710784,0.090984235481467,0.7319179782646574,-0.2285631373949605,0.778495249851963,-732.7030424677332,5933.162089291272,5219.555205798997,17.007755832266753,-26.635466708728018,48.605181798997364,57.97564611934348
01_02_P90,-679.989887,5301.632813,5198.193131,0.1784894538330936,0.8762865250796725,1.2566000000000002,0.9017649872284604,0.0902412135373349,0.0722508879735778,-0.2285631373949605,0.7761942786701345,-657.1708451010636,5273.03268262267,5241.189752533415,22.819041898936348,-28.60013037733006,42.99662153341524,56.45693574817391
01_02_P91,-594.7144117,4898.27647,4730.83827,0.1784894538330936,0.8768617678751296,0.6329,0.9017170503288392,0.0902651819871457,0.0723539073005364,-0.2285631373949605,0.7761942786701345,-585.2608349630373,4873.459774784578,4773.54197721138,9.45357673696276,-24.816695215421532,42.70370721137988,50.287623568150714
01_02_P92,-665.6542525,5537.464324,4711.613885,0.1784894538330936,0.8772931999717225,0.633,0.902076577076,0.0903610557863885,0.7206888716261783,-0.2293301277889033,0.7884661249732196,-662.2197664360101,5515.710331015725,4760.292604107718,3.4344860639898798,-21.75399298427419,48.67871910771828,53.42892100025723
01_02_P93,-741.5063366,6232.798255,4689.24927,0.1784894538330936,0.8773651053211546,0.633,0.9022443562246748,0.0908643932324135,1.4240361565476718,-0.2300971181828461,0.8007379712763046,-744.7009222751149,6216.684020835828,4737.982402150863,-3.1945856751148085,-16.11423416417165,48.73313215086273,51.42754213032989
01_02_P94,-812.5223342,6890.361631,4667.524541,0.1784894538330936,0.877413042220776,0.6331,0.9025319776224034,0.0913677306784385,2.087858359692745,-0.230864108576789,0.8084078752157329,-823.4598190825864,6880.6043555543965,4709.332352922871,-10.937484882586318,-9.757275445603227,41.807811922871224,44.30266512814268
01_02_P95,-889.2133183,7610.023323,4639.300637,0.1784894538330936,0.8771973261724796,0.6331,0.9033708733657784,0.0920148788233277,2.8087532699728404,-0.2316310989707318,0.8007379712763046,-908.5973167308339,7596.208372583305,4670.777232561988,-19.383998430833913,-13.814950416694955,31.47659556198778,39.46350615892182
01_02_P96,-808.1862627,7228.063814,4187.211646,0.1784894538330936,0.8771014523732368,0.0376,0.903826273912182,0.0920388472731384,2.808478551767618,-0.2323980893646746,0.7999709808823618,-825.6388994067265,7218.432009102344,4230.49445957372,-17.45263670672648,-9.631804897656366,43.28281357371998,47.65257752169228
01_02_P97,-723.2299697,6450.271076,4213.782717,0.1784894538330936,0.8770055785739939,0.0376,0.9035386525144532,0.0918710681244634,2.025359968004574,-0.2316310989707318,0.7999709808823618,-734.1882260662942,6442.8902763618225,4266.114610095457,-10.958256366294222,-7.38079963817745,52.33189309545651,53.97394390669109
01_02_P98,-641.0860165,5684.171102,4241.266897,0.1784894538330936,0.877245263072101,0.0376,0.903394841815589,0.0912718568791956,1.2511010463599634,-0.2300971181828461,0.7838641826095626,-643.9883763954413,5672.184672448566,4294.66034911431,-2.9023598954412364,-11.986429551434412,53.393452114309184,54.79926016870295
01_02_P99,-573.5306578,5067.412665,4263.618554,0.1784894538330936,0.8774609791203974,0.0376,0.9030353150684284,0.0909602670316563,0.6300662036783303,-0.2293301277889033,0.7792622402459057,-571.4610179653619,5051.912032519795,4311.5610720215045,2.06963983463811,-15.50063248020524,47.94251802150484,50.428544006086774
01_02_P100,-510.1284978,4489.651717,4285.962224,0.1784894538330936,0.8778924112169904,0.0376,0.902148482425432,0.0905048664852528,0.0497583349209669,-0.2285631373949605,0.7761942786701345,-503.026995664527,4474.45213657079,4322.690005583041,7.10150213547297,-15.199580429210073,36.72778158304118,40.37806976337195
01_02_P101,744.6406914,4461.045206,4284.191441,-0.1255415334265157,0.8780362219158546,0.036,0.9020046717265676,0.0333161452368912,0.0503421111070652,-0.2293301277889033,0.7761942786701345,742.1730231011452,4446.333337766191,4322.193598167701,-2.4676682988548464,-14.711868233808673,38.002157167700716,40.825144251560815
01_02_P102,854.946185,5257.890378,4259.646903,-0.1255415334265157,0.8783717802132046,0.036,0.9023162615741068,0.0338194826829162,0.860451758533242,-0.2300971181828461,0.7915340865489908,847.6511872581796,5246.858792022749,4307.282059890809,-7.294997741820453,-11.03158597725087,47.63515689080941,49.43704130749201
01_02_P103,963.4441321,6029.014265,4235.134426,-0.1255415334265157,0.8784676540124474,0.036,0.902484040722782,0.0345385361772376,1.6443944969119535,-0.230864108576789,0.8084078752157329,951.4399685630224,6027.189152493293,4284.800569661087,-12.004163536977671,-1.825112506707228,49.66614366108752,51.1288255688357
01_02_P104,1046.351169,6631.998904,4211.553573,-0.1251153052187614,0.8781560641649081,0.036,0.9032030942171034,0.0352096527719376,2.2490149268315287,-0.2316310989707318,0.7976700097005334,1031.2380494526678,6628.822917899242,4259.323548450112,-15.11311954733219,-3.1759861007576546,47.769975450111815,50.20422118376547
01_02_P105,1129.474314,7218.741403,4189.206602,-0.1251153052187614,0.8780601903656653,0.036,0.9037543685627498,0.0356410848685304,2.842200211458708,-0.2323980893646746,0.8007379712763046,1109.3040603373083,7216.357958394838,4231.1584257903405,-20.17025366269172,-2.3834446051623672,41.95182379034031,46.60982150082716
01_02_P106,1163.247726,7559.505516,4572.892601,-0.1251153052187614,0.8771733577226689,0.5534,0.903826273912182,0.0358807693666375,2.841925493253485,-0.2323980893646746,0.8022719520641903,1147.1759774138945,7550.727856865024,4609.943970517065,-16.071748586105514,-8.777659134976602,37.05136951706572,41.32980021237666
01_02_P107,1074.472551,6921.957144,4594.968358,-0.1251153052187614,0.8771254208230475,0.5533,0.9035865894140748,0.0357129902179625,2.199222252134909,-0.2323980893646746,0.8076408848217901,1063.2659726351221,6915.09460144448,4641.176576900506,-11.206578364877942,-6.862542555520122,46.208218900505926,48.04041405870216
01_02_P108,969.1947748,6178.372133,4620.531469,-0.1251153052187614,0.8770535154736153,0.5531,0.9034427787152104,0.0351377474225054,1.441721141008885,-0.2316310989707318,0.7853981633974483,963.0379166180774,6163.060802558448,4674.032354475059,-6.156858181922644,-15.311330441551945,53.50088547505948,55.98828885738636
01_02_P109,867.233608,5470.158833,4645.731903,-0.1246891269352938,0.8769576416743725,0.5531,0.9027476936706998,0.0345385361772376,0.7248096447045193,-0.2300971181828461,0.782330201821677,867.7512119022595,5448.968204646462,4697.036821681109,0.5176039022594523,-21.19062835353816,51.304918681109484,55.51130807945951
01_02_P110,775.5397318,4806.452148,4669.961671,-0.1246891269352938,0.8769816101241832,0.553,0.9017649872284604,0.0341550409802662,0.053398351140168,-0.2293301277889033,0.7761942786701345,780.2767448448549,4780.941104469775,4712.974545567903,4.737013044854848,-25.511043530224924,43.012874567903054,50.23305697628124
01_02_P111,812.907656,5204.885234,5132.175277,-0.1246891269352938,0.8772931999717225,1.1641,0.901812924128082,0.0338674195825376,0.0535700500184322,-0.2293301277889033,0.7761942786701345,829.4431896367769,5174.201141720687,5174.406234778815,16.535533636776904,-30.684092279313518,42.23095777881463,54.75756739095
01_02_P112,916.8192092,5962.362389,5107.03323,-0.1246891269352938,0.8773411368713439,1.1639000000000002,0.9021005455258104,0.034083135630834,0.8224376268855468,-0.2300971181828461,0.7900001057611052,930.6318394134223,5936.451421616084,5151.333134517444,13.812630213422267,-25.910967383915704,44.29990451744379,53.14742255686277
01_02_P113,1023.07041,6722.165035,5080.046736,-0.1246891269352938,0.8771014523732368,1.1638,0.9023162615741068,0.0346823468761019,1.5938120073753188,-0.2316310989707318,0.8084078752157329,1035.5209609847407,6705.651060856326,5121.048036391926,12.45055098474063,-16.513974143674204,41.001300391925724,45.9220447679597
01_02_P114,1115.941726,7384.573152,5054.84529,-0.1246891269352938,0.8768377994253189,1.1638,0.902819599020132,0.0352096527719376,2.2588017628925887,-0.2323980893646746,0.7976700097005334,1125.7198840376077,7369.371851811138,5086.135775872691,9.778158037607682,-15.201300188861751,31.290485872690624,36.13566670464752
01_02_P115,1186.16795,7881.952424,5032.845582,-0.1246891269352938,0.8765022411279689,1.1636,0.903394841815589,0.0356410848685304,2.760711923834516,-0.2323980893646746,0.8007379712763046,1192.7611130527112,7867.551690207847,5054.953694045424,6.593163052711134,-14.400733792153005,22.108112045423695,27.19594732685554
01_02_P116,1224.915131,8280.275045,5476.929711,-0.1246891269352938,0.875495566235919,1.7649,0.9035865894140748,0.0357369586677732,2.7604372056292927,-0.2331650797586174,0.8007379712763046,1230.6738209779269,8257.225000315884,5499.667464876949,5.758689977926906,-23.050044684116074,22.737753876949682,32.885749521188714
01_02_P117,1123.781899,7556.763357,5503.129014,-0.1246891269352938,0.8754476293362976,1.7649,0.9034188102653998,0.0354493372700447,2.02772941252462,-0.2323980893646746,0.7946020481247621,1133.0494754544134,7532.485213552491,5543.936287352352,9.267576454413302,-24.278143447509137,40.80727335235224,48.37922881826274
01_02_P118,1011.308372,6774.615013,5531.229137,-0.1242629984994074,0.8753996924366761,1.7649,0.9031311888676712,0.034922031374209,1.2350987109057396,-0.2316310989707318,0.7884661249732196,1026.7568318486155,6744.40718102278,5582.625931432545,15.448459848615585,-30.20783197721994,51.39679443254499,61.58570047015401
01_02_P119,928.6602056,6166.340316,5553.332446,-0.1246891269352938,0.8753517555370547,1.7649,0.9027716621205104,0.0342988516791305,0.6183220004050587,-0.2300971181828461,0.7792622402459057,942.2898953725962,6127.646305671988,5607.492762325677,13.62968977259618,-38.694010328012155,54.16031632567683,67.94361443917228
01_02_P120,848.1472909,5586.54902,5575.07815,-0.1246891269352938,0.8753038186374332,1.7649,0.9019087979273248,0.0336996404338626,0.0319016515814894,-0.2293301277889033,0.7761942786701345,863.9997118277734,5542.951314909942,5627.602832898134,15.852420927773323,-43.5977050900583,52.524682898133506,70.0778242523302
01_02_P121,1198.025744,5520.812537,5575.371858,-0.2290270474927127,0.875327787087244,1.7649,0.9015972080797856,-0.0829308363450674,0.0318673118058366,-0.2300971181828461,0.7761942786701345,1202.6563969601511,5477.796981278516,5628.352782383587,4.63065296015111,-43.015555721483906,52.98092438358617,68.4014570707724
01_02_P122,1286.096712,6225.486646,5551.086016,-0.2290270474927127,0.8753996924366761,1.7649,0.9018608610277036,-0.0825952780477174,0.7459629465066694,-0.230864108576789,0.7884661249732196,1288.0598278034086,6187.682940508694,5606.623104789605,1.9631158034085274,-37.80370549130657,55.53708878960515,67.21117618190833
01_02_P123,1393.316556,7061.265754,5522.335289,-0.2290270474927127,0.8754715977861083,1.7648,0.9020286401763784,-0.0816605085050996,1.594807860869251,-0.2323980893646746,0.8084078752157329,1394.0597713180978,7034.836119674765,5570.7691928161585,0.7432153180977821,-26.429634325235384,48.43390381615882,55.18080262598252
01_02_P124,1487.457436,7794.360807,5494.879207,-0.2290270474927127,0.8755435031355404,1.7648,0.902819599020132,-0.0810373288100211,2.331602087276612,-0.2331650797586174,0.7976700097005334,1485.4701546339584,7770.473548737982,5528.405118613364,-1.9872813660415432,-23.887258262017895,33.52591161336386,41.213312703679186
01_02_P125,1554.317854,8304.752245,5473.223158,-0.2290270474927127,0.8755195346857297,1.7647000000000002,0.9035386525144532,-0.0804141491149426,2.847213818704023,-0.2331650797586174,0.8007379712763046,1550.1293756341283,8282.541862077778,5493.992510268896,-4.1884783658715605,-22.21038292222147,20.769352268896,30.695446799852526
01_02_P126,1485.463258,7960.742751,5071.286154,-0.2290270474927127,0.8754236608864868,1.232,0.9035865894140748,-0.0803662122153211,2.8468360811718414,-0.2339320701525603,0.8022719520641903,1467.7095413651386,7948.6313714264725,5089.048371958342,-17.753716634861348,-12.111379573527302,17.762217958341353,27.881469766219837
01_02_P127,1386.123895,7206.451578,5098.317668,-0.2285865439205234,0.8753517555370547,1.2321,0.9033708733657784,-0.080629865163239,2.086656467544896,-0.2331650797586174,0.8084078752157329,1375.7753825867667,7195.0388091242985,5134.77976700193,-10.348512413233266,-11.412768875701659,36.462099001930255,39.58317402891778
01_02_P128,1303.511851,6563.370445,5121.872783,-0.2285865439205234,0.8752798501876226,1.2323,0.9032510311167248,-0.0811332026092639,1.4314192083130326,-0.2323980893646746,0.7853981633974483,1295.2972489040349,6542.521456815166,5168.281631642003,-8.21460209596512,-20.848988184833615,46.40884864200325,51.53582470672933
01_02_P129,1216.09945,5883.856493,5147.372578,-0.2285865439205234,0.8752798501876226,1.2323,0.9025799145220248,-0.0818043192039639,0.7447953941344728,-0.2300971181828461,0.778495249851963,1210.471491648832,5856.786111462952,5196.523923346575,-5.62795835116799,-27.07038153704798,49.151345346575,56.39445204221874
01_02_P130,1135.089491,5243.639206,5174.9553,-0.2285865439205234,0.8759030298827011,1.2324000000000002,0.9016691134292176,-0.0824994042484746,0.1011306392976173,-0.2300971181828461,0.7761942786701345,1132.547381401423,5214.114628680591,5218.776973935718,-2.5421095985768716,-29.524577319409218,43.821673935718536,52.90087044302185
01_02_P131,1113.764915,4850.025035,4734.557599,-0.2400627086419136,0.8764063673287261,0.6445000000000001,0.9016211765295964,-0.0825952780477174,0.1011306392976173,-0.2300971181828461,0.7761942786701345,1104.7228029533471,4825.788085168369,4779.84384868995,-9.042112046652846,-24.236949831630227,45.28624968995064,52.153944610026755
01_02_P132,1200.447615,5483.116452,4714.619983,-0.2400627086419136,0.8767658940758868,0.6445000000000001,0.9019327663771356,-0.0821878144009353,0.7451731316666541,-0.230864108576789,0.7884661249732196,1186.9156856905647,5463.711748364176,4765.605521465005,-13.531929309435327,-19.404703635824262,50.98553846500545,56.20659006376633
01_02_P133,1327.994423,6400.670933,4684.263441,-0.2400627086419136,0.8768857363249404,0.6446000000000001,0.9021964193250536,-0.0814208240069925,1.6777384190708626,-0.2323980893646746,0.8084078752157329,1309.166356384253,6391.358211128136,4733.84369474985,-18.828066615747048,-9.312721871864596,49.58025374985027,53.84630389403952
01_02_P134,1416.979352,7033.008127,4661.048161,-0.2400627086419136,0.8769576416743725,0.6446000000000001,0.9029634097189962,-0.0807497074122925,2.313848423264093,-0.2331650797586174,0.7976700097005334,1393.1421023620487,7025.012203197775,4703.649449903594,-23.837249637951345,-7.995923802224752,42.60128890359465,49.467353719402986
01_02_P135,1498.136894,7600.545156,4637.521538,-0.2400627086419136,0.8768377994253189,0.6446000000000001,0.903730400112939,-0.0800785908175926,2.887357016442194,-0.2339320701525603,0.7999709808823618,1468.5539255679032,7593.388330855305,4670.9136219782295,-29.582968432096777,-7.156825144695176,33.39208397822949,45.18189283125826
01_02_P136,1415.562164,7209.873908,4200.86338,-0.2400627086419136,0.8765741464774011,0.0394,0.8994879844964428,-0.0800066854681604,2.8868419198074013,-0.2346990605465031,0.8022719520641903,1390.1079461289783,7207.332230559587,4254.922136807323,-25.454217871021683,-2.5416774404129683,54.058756807323334,59.80573985153825
01_02_P137,1299.85078,6377.011045,4229.595787,-0.2400627086419136,0.8764782726781583,0.0395,0.8985052780542035,-0.0803662122153211,2.0471657255441285,-0.2346990605465031,0.8084078752157329,1280.7186606455616,6376.083427783442,4289.525779737488,-19.132119354438373,-0.9276172165582466,59.92999273748774,62.91663130054138
01_02_P138,1182.667183,5546.099078,4258.815202,-0.2400627086419136,0.8765981149272117,0.0395,0.8973547924632894,-0.0811332026092639,1.2019608274007478,-0.2331650797586174,0.7838641826095626,1168.4044326543699,5535.631495981988,4317.365760384405,-14.262750345630138,-10.467582018011854,58.55055838440512,61.16505708205634
01_02_P139,1104.092344,4986.705037,4278.509667,-0.2400627086419136,0.8769576416743725,0.0395,0.8965158967199144,-0.0817324138545318,0.6374492554436912,-0.2316310989707318,0.7792622402459057,1093.4472227720562,4972.859184990966,4328.973631345207,-10.645121227943719,-13.845852009033479,50.46396434520648,53.4007295947157
01_02_P140,1023.297667,4418.465365,4298.202764,-0.2396204207797156,0.8775568529196404,0.0394,0.8956050956271073,-0.0823076566499889,0.0650051953108283,-0.230864108576789,0.7761942786701345,1019.5708780752284,4404.052978792606,4337.679117238082,-3.726788924771654,-14.412386207393865,39.47635323808208,42.189907523704186
01_02_P141,1405.932133,4259.951448,4302.092299,-0.430701757171918,0.877748600518126,0.0401,0.8939033356905467,-0.3049266184918926,0.0653829328430096,-0.230864108576789,0.7761942786701345,1397.369410979877,4246.785831555826,4339.499264163152,-8.56272202012292,-13.165616444173793,37.40696516315165,40.570120870737355
